#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Belo Horizonte 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3106202695480 3106200023442 1816 
3106202695480 3106200023736 1426 
3106202695480 3106203286401 842 
3106202695480 3106200023396 2489 
3106202695480 3106200023337 1974 
3106202695480 3106200023418 1787 
3106202695480 3106200023469 2435 
3106202695480 3106200023361 3563 
3106202695480 3106200023930 3563 
3106202695480 3106209077324 5146 
3106202695480 3106202695472 4846 
3106202695480 3106202695480 0 
3106202695480 3106200023345 1326 
3106202695480 3106200023450 2688 
3106202695480 3106200023426 1673 
3106202695480 3106200023558 9874 
3106202695480 3106200023531 11427 
3106202695480 3106200023507 10623 
3106202695480 3106200024023 9186 
3106202695480 3106207995369 7587 
3106202695480 3106200024007 7587 
3106202695480 3106200023892 7772 
3106202695480 3106202708310 8710 
3106202695480 3106205618312 12260 
3106202695480 3106200023477 10634 
3106202695480 3106200023485 10829 
3106202695480 3106200023493 10737 
3106202695480 3106200022632 5043 
3106202695480 3106200022624 5885 
3106202695480 3106200022705 6968 
3106202695480 3106200022713 8172 
3106202695480 3106200022659 2712 
3106202695480 3106200022640 2712 
3106202695480 3106200022586 2759 
3106202695480 3106203232271 7947 
3106202695480 3106200022608 8045 
3106202695480 3106200022748 6378 
3106202695480 3106200022756 3634 
3106202695480 3106203015998 3158 
3106202695480 3106203008525 8034 
3106202695480 3106200022543 7452 
3106202695480 3106200022675 4116 
3106202695480 3106200022578 4268 
3106202695480 3106200022616 5363 
3106202695480 3106200023043 15844 
3106202695480 3106200023035 17563 
3106202695480 3106200023132 17340 
3106202695480 3106205432243 15112 
3106202695480 3106200023140 12589 
3106202695480 3106200023094 12713 
3106202695480 3106202820609 14785 
3106202695480 3106204908732 15675 
3106202695480 3106200023159 15466 
3106202695480 3106200023787 15743 
3106202695480 3106200023248 15584 
3106202695480 3106205219175 16143 
3106202695480 3106200023795 15138 
3106202695480 3106200023256 14508 
3106202695480 3106200023264 14071 
3106202695480 3106202695456 16220 
3106202695480 3106205866383 15553 
3106202695480 3106200023728 12504 
3106202695480 3106200023213 13225 
3106202695480 3106200023817 15047 
3106202695480 3106209166718 17127 
3106202695480 3106200023701 17560 
3106202695480 3106200023779 17576 
3106202695480 3106202695421 14519 
3106202695480 3106200023221 13787 
3106202695480 3106200023515 14087 
3106202695480 3106200023744 16322 
3106202695480 3106200023655 18250 
3106202695480 3106209166793 15307 
3106202695480 3106200023671 14742 
3106202695480 3106203411451 13980 
3106202695480 3106200023604 15251 
3106202695480 3106200023639 18973 
3106202695480 3106200023663 18125 
3106202695480 3106200023574 18224 
3106202695480 3106200023647 17246 
3106202695480 3106206368379 16505 
3106202695480 3106200023620 17671 
3106202695480 3106200023698 16763 
3106202695480 3106200023019 16192 
3106202695480 3106200023612 15368 
3106202695480 3106205471532 18973 
3106202695480 3106200023590 15804 
3106202695480 3106203426637 16627 
3106200023345 3106200022772 3993 
3106200023345 3106200023388 5769 
3106200023345 3106200024155 2176 
3106200023345 3106200024139 2902 
3106200023345 3106200024104 6067 
3106200023345 3106200024147 4595 
3106200023345 3106200024120 6708 
3106200023345 3106202695766 6204 
3106200023345 3106207772106 5521 
3106200023345 3106200024163 2309 
3106200023345 3106200024090 5026 
3106200023345 3106203002446 9279 
3106200023345 3106200022950 10490 
3106200023345 3106200023000 10821 
3106200023345 3106200022993 7866 
3106200023345 3106200022853 7888 
3106200023345 3106200022861 11188 
3106200023345 3106200022926 7601 
3106200023345 3106200022969 10015 
3106200023345 3106200022888 8679 
3106200023345 3106200022845 10806 
3106200023345 3106200022896 10968 
3106200023345 3106200023183 8792 
3106200023345 3106200023175 10074 
3106200023345 3106200023191 11360 
3106200023345 3106200023167 10102 
3106200023345 3106202695731 8472 
3106200023345 3106200023205 10466 
3106200023345 3106200023108 12078 
3106200023345 3106200023086 10836 
3106200023345 3106200023868 5827 
3106200023345 3106202695448 5580 
3106200023345 3106200023906 7546 
3106200023345 3106200023884 8790 
3106200023345 3106202695774 8765 
3106200023345 3106200023825 8489 
3106200023345 3106200024015 6832 
3106200023345 3106203451658 5869 
3106200023345 3106202695464 5968 
3106200023345 3106200023841 7179 
3106200023345 3106200023914 7006 
3106200023345 3106200023965 8400 
3106200023345 3106200023957 6962 
3106200023345 3106200024171 5394 
3106200023345 3106200555142 9407 
3106200023345 3106202695499 13573 
3106200023345 3106200023434 2054 
3106200023345 3106200023760 2054 
3106200023345 3106200023442 2454 
3106200023345 3106200023736 1916 
3106200023345 3106203286401 884 
3106200023345 3106200023396 3814 
3106200023345 3106200023337 1370 
3106200023345 3106200023418 2942 
3106200023345 3106200023469 3756 
3106200023345 3106200023361 4869 
3106200023345 3106200023930 4869 
3106200023345 3106209077324 6441 
3106200023345 3106202695472 6138 
3106200023345 3106202695480 1326 
3106200023345 3106200023345 0 
3106200023345 3106200023450 2652 
3106200023345 3106200023426 2934 
3106200023345 3106200023558 10699 
3106200023345 3106200023531 11560 
3106200023345 3106200023507 10753 
3106200023345 3106200024023 10107 
3106200023345 3106207995369 8478 
3106200023345 3106200024007 8478 
3106200023345 3106200023892 8341 
3106200023345 3106202708310 9354 
3106200023345 3106205618312 12513 
3106200023345 3106200023477 11204 
3106200023345 3106200023485 11592 
3106200023345 3106200023493 11334 
3106200023345 3106200022632 5617 
3106200023345 3106200022624 6221 
3106200023345 3106200022705 7788 
3106200023345 3106200022713 8689 
3106200023345 3106200022659 3832 
3106200023345 3106200022640 3832 
3106200023345 3106200022586 3594 
3106200023345 3106203232271 9037 
3106200023345 3106200022608 9067 
3106200023345 3106200022748 7111 
3106200023345 3106200022756 3843 
3106200023345 3106203015998 3380 
3106200023345 3106203008525 8606 
3106200023345 3106200022543 8558 
3106200023345 3106200022675 3511 
3106200023345 3106200022578 4830 
3106200023345 3106200022616 6240 
3106200023345 3106200023043 15652 
3106200023345 3106200023035 17304 
3106200023345 3106200023132 17212 
3106200023345 3106205432243 14684 
3106200023345 3106200023140 12247 
3106200023345 3106200023094 12556 
3106200023345 3106202820609 14580 
3106200023345 3106204908732 15316 
3106200023345 3106200023159 15156 
3106200023345 3106200023787 15831 
3106200023345 3106200023248 15649 
3106200023345 3106205219175 16236 
3106200023345 3106200023795 15131 
3106200023345 3106200023256 14496 
3106200023345 3106200023264 14216 
3106200023345 3106202695456 16140 
3106200023345 3106205866383 15391 
3106200023345 3106200023728 12459 
3106200023345 3106200023213 13303 
3106200023345 3106200023817 15297 
3106200023345 3106209166718 17267 
3106200023345 3106200023701 17799 
3106200023345 3106200023779 17740 
3106200023345 3106202695421 14603 
3106200023345 3106200023221 13753 
3106200023345 3106200023515 14512 
3106200023345 3106200023744 16835 
3106200023345 3106200023655 18740 
3106200023345 3106209166793 15753 
3106200023345 3106200023671 15237 
3106200023345 3106203411451 14560 
3106200023345 3106200023604 15968 
3106200023345 3106200023639 19421 
3106200023345 3106200023663 18541 
3106200023345 3106200023574 18556 
3106200023345 3106200023647 17576 
3106200023345 3106206368379 16864 
3106200023345 3106200023620 18265 
3106200023345 3106200023698 17418 
3106200023345 3106200023019 16463 
3106200023345 3106200023612 15930 
3106200023345 3106205471532 19421 
3106200023345 3106200023590 16175 
3106200023345 3106203426637 17226 
3106200023450 3106200022772 2860 
3106200023450 3106200023388 3511 
3106200023450 3106200024155 2309 
3106200023450 3106200024139 1952 
3106200023450 3106200024104 4954 
3106200023450 3106200024147 3391 
3106200023450 3106200024120 5255 
3106200023450 3106202695766 4471 
3106200023450 3106207772106 3288 
3106200023450 3106200024163 961 
3106200023450 3106200024090 2424 
3106200023450 3106203002446 7689 
3106200023450 3106200022950 8759 
3106200023450 3106200023000 8710 
3106200023450 3106200022993 6301 
3106200023450 3106200022853 6862 
3106200023450 3106200022861 9725 
3106200023450 3106200022926 5265 
3106200023450 3106200022969 8008 
3106200023450 3106200022888 6721 
3106200023450 3106200022845 8582 
3106200023450 3106200022896 9480 
3106200023450 3106200023183 6210 
3106200023450 3106200023175 7439 
3106200023450 3106200023191 8914 
3106200023450 3106200023167 7575 
3106200023450 3106202695731 5934 
3106200023450 3106200023205 8061 
3106200023450 3106200023108 9560 
3106200023450 3106200023086 8234 
3106200023450 3106200023868 4166 
3106200023450 3106202695448 4325 
3106200023450 3106200023906 5807 
3106200023450 3106200023884 6984 
3106200023450 3106202695774 6113 
3106200023450 3106200023825 5838 
3106200023450 3106200024015 4281 
3106200023450 3106203451658 3221 
3106200023450 3106202695464 3803 
3106200023450 3106200023841 5337 
3106200023450 3106200023914 4556 
3106200023450 3106200023965 6916 
3106200023450 3106200023957 4345 
3106200023450 3106200024171 3146 
3106200023450 3106200555142 7694 
3106200023450 3106202695499 10921 
3106200023450 3106200023434 2888 
3106200023450 3106200023760 2888 
3106200023450 3106200023442 1362 
3106200023450 3106200023736 1349 
3106200023450 3106203286401 3140 
3106200023450 3106200023396 4023 
3106200023450 3106200023337 1400 
3106200023450 3106200023418 2587 
3106200023450 3106200023469 3914 
3106200023450 3106200023361 4612 
3106200023450 3106200023930 4612 
3106200023450 3106209077324 5880 
3106200023450 3106202695472 5585 
3106200023450 3106202695480 2688 
3106200023450 3106200023345 2652 
3106200023450 3106200023450 0 
3106200023450 3106200023426 3976 
3106200023450 3106200023558 8461 
3106200023450 3106200023531 8916 
3106200023450 3106200023507 8108 
3106200023450 3106200024023 8040 
3106200023450 3106207995369 6407 
3106200023450 3106200024007 6407 
3106200023450 3106200023892 5850 
3106200023450 3106202708310 6916 
3106200023450 3106205618312 9861 
3106200023450 3106200023477 8681 
3106200023450 3106200023485 9255 
3106200023450 3106200023493 8829 
3106200023450 3106200022632 7729 
3106200023450 3106200022624 8558 
3106200023450 3106200022705 9559 
3106200023450 3106200022713 10858 
3106200023450 3106200022659 5152 
3106200023450 3106200022640 5152 
3106200023450 3106200022586 5412 
3106200023450 3106203232271 10228 
3106200023450 3106200022608 10430 
3106200023450 3106200022748 9019 
3106200023450 3106200022756 6254 
3106200023450 3106203015998 5775 
3106200023450 3106203008525 10713 
3106200023450 3106200022543 9714 
3106200023450 3106200022675 6158 
3106200023450 3106200022578 6956 
3106200023450 3106200022616 7938 
3106200023450 3106200023043 13169 
3106200023450 3106200023035 14878 
3106200023450 3106200023132 14684 
3106200023450 3106205432243 12438 
3106200023450 3106200023140 9903 
3106200023450 3106200023094 10044 
3106200023450 3106202820609 12107 
3106200023450 3106204908732 12989 
3106200023450 3106200023159 12778 
3106200023450 3106200023787 13200 
3106200023450 3106200023248 13025 
3106200023450 3106205219175 13604 
3106200023450 3106200023795 12534 
3106200023450 3106200023256 11901 
3106200023450 3106200023264 11571 
3106200023450 3106202695456 13581 
3106200023450 3106205866383 12885 
3106200023450 3106200023728 9877 
3106200023450 3106200023213 10673 
3106200023450 3106200023817 12645 
3106200023450 3106209166718 14625 
3106200023450 3106200023701 15147 
3106200023450 3106200023779 15094 
3106200023450 3106202695421 11973 
3106200023450 3106200023221 11168 
3106200023450 3106200023515 11894 
3106200023450 3106200023744 14250 
3106200023450 3106200023655 16140 
3106200023450 3106209166793 13141 
3106200023450 3106200023671 12648 
3106200023450 3106203411451 12023 
3106200023450 3106200023604 13543 
3106200023450 3106200023639 16805 
3106200023450 3106200023663 15914 
3106200023450 3106200023574 15910 
3106200023450 3106200023647 14930 
3106200023450 3106206368379 14224 
3106200023450 3106200023620 15727 
3106200023450 3106200023698 14930 
3106200023450 3106200023019 13812 
3106200023450 3106200023612 13377 
3106200023450 3106205471532 16805 
3106200023450 3106200023590 13538 
3106200023450 3106203426637 14694 
3106200023426 3106200022772 6441 
3106200023426 3106200023388 7477 
3106200023426 3106200024155 4901 
3106200023426 3106200024139 5320 
3106200023426 3106200024104 8610 
3106200023426 3106200024147 7043 
3106200023426 3106200024120 9085 
3106200023426 3106202695766 8389 
3106200023426 3106207772106 7260 
3106200023426 3106200024163 4349 
3106200023426 3106200024090 6175 
3106200023426 3106203002446 11596 
3106200023426 3106200022950 12709 
3106200023426 3106200023000 12675 
3106200023426 3106200022993 10188 
3106200023426 3106200022853 10505 
3106200023426 3106200022861 13601 
3106200023426 3106200022926 9182 
3106200023426 3106200022969 11984 
3106200023426 3106200022888 10696 
3106200023426 3106200022845 12517 
3106200023426 3106200022896 13364 
3106200023426 3106200023183 9816 
3106200023426 3106200023175 10796 
3106200023426 3106200023191 12694 
3106200023426 3106200023167 11263 
3106200023426 3106202695731 9640 
3106200023426 3106200023205 11893 
3106200023426 3106200023108 13230 
3106200023426 3106200023086 11725 
3106200023426 3106200023868 4561 
3106200023426 3106202695448 3913 
3106200023426 3106200023906 6076 
3106200023426 3106200023884 7272 
3106200023426 3106202695774 9211 
3106200023426 3106200023825 9084 
3106200023426 3106200024015 8022 
3106200023426 3106203451658 6473 
3106200023426 3106202695464 5349 
3106200023426 3106200023841 5889 
3106200023426 3106200023914 6744 
3106200023426 3106200023965 6545 
3106200023426 3106200023957 7921 
3106200023426 3106200024171 5037 
3106200023426 3106200555142 7725 
3106200023426 3106202695499 13870 
3106200023426 3106200023434 1117 
3106200023426 3106200023760 1117 
3106200023426 3106200023442 2725 
3106200023426 3106200023736 2631 
3106200023426 3106203286401 2166 
3106200023426 3106200023396 1284 
3106200023426 3106200023337 3594 
3106200023426 3106200023418 1806 
3106200023426 3106200023469 1306 
3106200023426 3106200023361 2418 
3106200023426 3106200023930 2418 
3106200023426 3106209077324 3969 
3106200023426 3106202695472 3698 
3106200023426 3106202695480 1673 
3106200023426 3106200023345 2934 
3106200023426 3106200023450 3976 
3106200023426 3106200023426 0 
3106200023426 3106200023558 9684 
3106200023426 3106200023531 12146 
3106200023426 3106200023507 11360 
3106200023426 3106200024023 8847 
3106200023426 3106207995369 7353 
3106200023426 3106200024007 7353 
3106200023426 3106200023892 8039 
3106200023426 3106202708310 8837 
3106200023426 3106205618312 12828 
3106200023426 3106200023477 10819 
3106200023426 3106200023485 10722 
3106200023426 3106200023493 10883 
3106200023426 3106200022632 4085 
3106200023426 3106200022624 5179 
3106200023426 3106200022705 5615 
3106200023426 3106200022713 7141 
3106200023426 3106200022659 1180 
3106200023426 3106200022640 1180 
3106200023426 3106200022586 1741 
3106200023426 3106203232271 6330 
3106200023426 3106200022608 6478 
3106200023426 3106200022748 5145 
3106200023426 3106200022756 3356 
3106200023426 3106203015998 2967 
3106200023426 3106203008525 6940 
3106200023426 3106200022543 5826 
3106200023426 3106200022675 4742 
3106200023426 3106200022578 3403 
3106200023426 3106200022616 3995 
3106200023426 3106200023043 16856 
3106200023426 3106200023035 18630 
3106200023426 3106200023132 18278 
